"","observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"476","/chamber-1/member-476","/chamber-1","/chamber-1/member-476",476,1,476,"David W. Evans","David","W.","Evans","/chamber-1/member-476","IN",-1,"Democratic",1975,1983
"477","/chamber-1/member-477","/chamber-1","/chamber-1/member-477",477,1,477,"Dwight Evans","Dwight",NA,"Evans","/chamber-1/member-477","PA",3,"Democratic",2016,2020
"478","/chamber-1/member-478","/chamber-1","/chamber-1/member-478",478,1,478,"Frank Evans","Frank","","Evans","/chamber-1/member-478","CO",3,"Democratic",1965,1979
"479","/chamber-1/member-479","/chamber-1","/chamber-1/member-479",479,1,479,"Lane Evans","Lane","","Evans","/chamber-1/member-479","IL",17,"Democratic",1983,2007
"480","/chamber-1/member-480","/chamber-1","/chamber-1/member-480",480,1,480,"Melvin H. Evans","Melvin","H.","Evans","/chamber-1/member-480","VI",0,"Republican",1979,1981
"481","/chamber-1/member-481","/chamber-1","/chamber-1/member-481",481,1,481,"Terry Everett","Terry","","Everett","/chamber-1/member-481","AL",2,"Republican",1993,2009
"482","/chamber-1/member-482","/chamber-1","/chamber-1/member-482",482,1,482,"Thomas W. Ewing","Thomas","W.","Ewing","/chamber-1/member-482","IL",15,"Republican",1991,2001
"483","/chamber-1/member-483","/chamber-1","/chamber-1/member-483",483,1,483,"Thomas W. Ewing","Thomas","W.","Ewing","/chamber-1/member-483","IL",10,"Republican",1991,2001
"484","/chamber-1/member-484","/chamber-1","/chamber-1/member-484",484,1,484,"Eni Faleomavaega","Eni","","Faleomavaega","/chamber-1/member-484","AS",0,"Democratic",1989,2015
"485","/chamber-1/member-485","/chamber-1","/chamber-1/member-485",485,1,485,"Mary Fallin","Mary","","Fallin","/chamber-1/member-485","OK",5,"Republican",2007,2011
"486","/chamber-1/member-486","/chamber-1","/chamber-1/member-486",486,1,486,"Blake Farenthold","Blake",NA,"Farenthold","/chamber-1/member-486","TX",27,"Republican",2011,2018
"487","/chamber-1/member-487","/chamber-1","/chamber-1/member-487",487,1,487,"Sam Farr","Sam","","Farr","/chamber-1/member-487","CA",20,"Democratic",1993,2017
"488","/chamber-1/member-488","/chamber-1","/chamber-1/member-488",488,1,488,"John G. Fary","John","G.","Fary","/chamber-1/member-488","IL",5,"Democratic",1975,1983
"489","/chamber-1/member-489","/chamber-1","/chamber-1/member-489",489,1,489,"Dante Fascell","Dante","","Fascell","/chamber-1/member-489","FL",19,"Democratic",1955,1993
"490","/chamber-1/member-490","/chamber-1","/chamber-1/member-490",490,1,490,"John J. Faso","John","J.","Faso","/chamber-1/member-490","NY",19,"Republican",2017,2019
"491","/chamber-1/member-491","/chamber-1","/chamber-1/member-491",491,1,491,"Chaka Fattah","Chaka","","Fattah","/chamber-1/member-491","PA",2,"Democratic",1995,2016
"492","/chamber-1/member-492","/chamber-1","/chamber-1/member-492",492,1,492,"Walter E. Fauntroy","Walter","E.","Fauntroy","/chamber-1/member-492","DC",0,"Democratic",1971,1991
"493","/chamber-1/member-493","/chamber-1","/chamber-1/member-493",493,1,493,"Harris W. Fawell","Harris","W.","Fawell","/chamber-1/member-493","IL",13,"Republican",1985,1999
"494","/chamber-1/member-494","/chamber-1","/chamber-1/member-494",494,1,494,"Tom Feeney","Tom","","Feeney","/chamber-1/member-494","FL",24,"Republican",2003,2009
"495","/chamber-1/member-495","/chamber-1","/chamber-1/member-495",495,1,495,"Millicent Fenwick","Millicent","","Fenwick","/chamber-1/member-495","NJ",5,"Republican",1975,1983
"496","/chamber-1/member-496","/chamber-1","/chamber-1/member-496",496,1,496,"A. Drew Ferguson","A.","Drew","Ferguson","/chamber-1/member-496","GA",3,"Republican",2017,2020
"497","/chamber-1/member-497","/chamber-1","/chamber-1/member-497",497,1,497,"Geraldine Ferraro","Geraldine","","Ferraro","/chamber-1/member-497","NY",9,"Democratic",1979,1985
"498","/chamber-1/member-498","/chamber-1","/chamber-1/member-498",498,1,498,"Bobbi Fiedler","Bobbi","","Fiedler","/chamber-1/member-498","CA",21,"Republican",1981,1987
"499","/chamber-1/member-499","/chamber-1","/chamber-1/member-499",499,1,499,"Cleo Fields","Cleo","","Fields","/chamber-1/member-499","LA",4,"Democratic",1993,1997
"500","/chamber-1/member-500","/chamber-1","/chamber-1/member-500",500,1,500,"Jack Fields","Jack","","Fields","/chamber-1/member-500","TX",8,"Republican",1981,1997
"501","/chamber-1/member-501","/chamber-1","/chamber-1/member-501",501,1,501,"Bob Filner","Bob","","Filner","/chamber-1/member-501","CA",51,"Democratic",1993,2012
"502","/chamber-1/member-502","/chamber-1","/chamber-1/member-502",502,1,502,"Stephen Fincher","Stephen","","Fincher","/chamber-1/member-502","TN",8,"Republican",2011,2017
"503","/chamber-1/member-503","/chamber-1","/chamber-1/member-503",503,1,503,"Paul Findley","Paul","","Findley","/chamber-1/member-503","IL",20,"Republican",1961,1983
"504","/chamber-1/member-504","/chamber-1","/chamber-1/member-504",504,1,504,"Eric Fingerhut","Eric","","Fingerhut","/chamber-1/member-504","OH",19,"Democratic",1993,1995
"505","/chamber-1/member-505","/chamber-1","/chamber-1/member-505",505,1,505,"Abby Finkenauer","Abby",NA,"Finkenauer","/chamber-1/member-505","IA",1,"Democratic",2019,2020
"506","/chamber-1/member-506","/chamber-1","/chamber-1/member-506",506,1,506,"Joseph L. Fisher","Joseph","L.","Fisher","/chamber-1/member-506","VA",10,"Democratic",1975,1981
"507","/chamber-1/member-507","/chamber-1","/chamber-1/member-507",507,1,507,"Floyd Fithian","Floyd","","Fithian","/chamber-1/member-507","IN",2,"Democratic",1975,1983
"508","/chamber-1/member-508","/chamber-1","/chamber-1/member-508",508,1,508,"Brian K. Fitzpatrick","Brian","K.","Fitzpatrick","/chamber-1/member-508","PA",1,"Republican",2017,2020
"509","/chamber-1/member-509","/chamber-1","/chamber-1/member-509",509,1,509,"Floyd H. Flake","Floyd","H.","Flake","/chamber-1/member-509","NY",6,"Democratic",1987,1997
"510","/chamber-1/member-510","/chamber-1","/chamber-1/member-510",510,1,510,"Michael Patrick Flanagan","Michael","Patrick","Flanagan","/chamber-1/member-510","IL",5,"Republican",1995,1997
"511","/chamber-1/member-511","/chamber-1","/chamber-1/member-511",511,1,511,"Charles J. Fleischmann","Charles","J.","Fleischmann","/chamber-1/member-511","TN",3,"Republican",2011,2020
"512","/chamber-1/member-512","/chamber-1","/chamber-1/member-512",512,1,512,"John Fleming","John","","Fleming","/chamber-1/member-512","LA",4,"Democratic",2009,2017
"513","/chamber-1/member-513","/chamber-1","/chamber-1/member-513",513,1,513,"Lizzie Fletcher","Lizzie",NA,"Fletcher","/chamber-1/member-513","TX",7,"Democratic",2019,2020
"514","/chamber-1/member-514","/chamber-1","/chamber-1/member-514",514,1,514,"Ronnie Flippo","Ronnie","","Flippo","/chamber-1/member-514","AL",5,"Democratic",1977,1991
"515","/chamber-1/member-515","/chamber-1","/chamber-1/member-515",515,1,515,"Daniel J. Flood","Daniel","J.","Flood","/chamber-1/member-515","PA",11,"Democratic",1955,1980
"516","/chamber-1/member-516","/chamber-1","/chamber-1/member-516",516,1,516,"Bill Flores","Bill",NA,"Flores","/chamber-1/member-516","TX",17,"Republican",2011,2020
"517","/chamber-1/member-517","/chamber-1","/chamber-1/member-517",517,1,517,"James Florio","James","","Florio","/chamber-1/member-517","NJ",1,"Democratic",1975,1990
"518","/chamber-1/member-518","/chamber-1","/chamber-1/member-518",518,1,518,"Walter Flowers","Walter","","Flowers","/chamber-1/member-518","AL",7,"Democratic",1969,1979
"519","/chamber-1/member-519","/chamber-1","/chamber-1/member-519",519,1,519,"Thomas M. Foglietta","Thomas","M.","Foglietta","/chamber-1/member-519","PA",1,"Independent",1981,1983
"520","/chamber-1/member-520","/chamber-1","/chamber-1/member-520",520,1,520,"Thomas M. Foglietta","Thomas","M.","Foglietta","/chamber-1/member-520","PA",1,"Independent",1983,1997
"521","/chamber-1/member-521","/chamber-1","/chamber-1/member-521",521,1,521,"Mark Foley","Mark","","Foley","/chamber-1/member-521","FL",16,"Republican",1995,2006
"522","/chamber-1/member-522","/chamber-1","/chamber-1/member-522",522,1,522,"Michael Forbes","Michael","","Forbes","/chamber-1/member-522","NY",1,"Republican",1995,1999
"523","/chamber-1/member-523","/chamber-1","/chamber-1/member-523",523,1,523,"Michael Forbes","Michael","","Forbes","/chamber-1/member-523","NY",1,"Republican",1999,2001
"524","/chamber-1/member-524","/chamber-1","/chamber-1/member-524",524,1,524,"William David Ford","William","David","Ford","/chamber-1/member-524","MI",18,"Democratic",1965,1995
"525","/chamber-1/member-525","/chamber-1","/chamber-1/member-525",525,1,525,"William David Ford","William","David","Ford","/chamber-1/member-525","MI",13,"Democratic",1965,1995
"526","/chamber-1/member-526","/chamber-1","/chamber-1/member-526",526,1,526,"Edwin B. Forsythe","Edwin","B.","Forsythe","/chamber-1/member-526","NJ",13,"Republican",1970,1984
"527","/chamber-1/member-527","/chamber-1","/chamber-1/member-527",527,1,527,"Jeff Fortenberry","Jeff",NA,"Fortenberry","/chamber-1/member-527","NE",1,"Republican",2005,2020
"528","/chamber-1/member-528","/chamber-1","/chamber-1/member-528",528,1,528,"Vito Fossella","Vito","","Fossella","/chamber-1/member-528","NY",13,"Republican",1997,2009
"529","/chamber-1/member-529","/chamber-1","/chamber-1/member-529",529,1,529,"Bill Foster","Bill",NA,"Foster","/chamber-1/member-529","IL",11,"Democratic",2008,2020
"530","/chamber-1/member-530","/chamber-1","/chamber-1/member-530",530,1,530,"Lawrence H. Fountain","Lawrence","H.","Fountain","/chamber-1/member-530","NC",2,"Democratic",1953,1983
"531","/chamber-1/member-531","/chamber-1","/chamber-1/member-531",531,1,531,"Tillie K. Fowler","Tillie","K.","Fowler","/chamber-1/member-531","FL",4,"Republican",1993,2001
"532","/chamber-1/member-532","/chamber-1","/chamber-1/member-532",532,1,532,"Jon D. Fox","Jon","D.","Fox","/chamber-1/member-532","PA",13,"Republican",1995,1999
"533","/chamber-1/member-533","/chamber-1","/chamber-1/member-533",533,1,533,"Virginia Foxx","Virginia",NA,"Foxx","/chamber-1/member-533","NC",5,"Republican",2005,2020
"534","/chamber-1/member-534","/chamber-1","/chamber-1/member-534",534,1,534,"Barney Frank","Barney","","Frank","/chamber-1/member-534","MA",4,"Democratic",1981,2013
"535","/chamber-1/member-535","/chamber-1","/chamber-1/member-535",535,1,535,"Lois Frankel","Lois",NA,"Frankel","/chamber-1/member-535","FL",21,"Democratic",2013,2020
"536","/chamber-1/member-536","/chamber-1","/chamber-1/member-536",536,1,536,"Bob Franks","Bob","","Franks","/chamber-1/member-536","NJ",7,"Republican",1993,2001
"537","/chamber-1/member-537","/chamber-1","/chamber-1/member-537",537,1,537,"Gary Franks","Gary","","Franks","/chamber-1/member-537","CT",5,"Republican",1991,1997
"538","/chamber-1/member-538","/chamber-1","/chamber-1/member-538",538,1,538,"Trent Franks","Trent",NA,"Franks","/chamber-1/member-538","AZ",8,"Republican",2003,2017
"539","/chamber-1/member-539","/chamber-1","/chamber-1/member-539",539,1,539,"Donald M. Fraser","Donald","M.","Fraser","/chamber-1/member-539","MN",5,"Democratic-Farmer-Labor",1963,1979
"540","/chamber-1/member-540","/chamber-1","/chamber-1/member-540",540,1,540,"Victor O. Frazer","Victor","O.","Frazer","/chamber-1/member-540","VI",0,"Independent",1995,1997
"541","/chamber-1/member-541","/chamber-1","/chamber-1/member-541",541,1,541,"Rodney P. Frelinghuysen","Rodney","P.","Frelinghuysen","/chamber-1/member-541","NJ",11,"Republican",1995,2019
"542","/chamber-1/member-542","/chamber-1","/chamber-1/member-542",542,1,542,"Harold Vernon Froehlich","Harold","Vernon","Froehlich","/chamber-1/member-542","WI",8,"Republican",1973,1975
"543","/chamber-1/member-543","/chamber-1","/chamber-1/member-543",543,1,543,"Marcia L. Fudge","Marcia","L.","Fudge","/chamber-1/member-543","OH",11,"Democratic",2008,2020
"544","/chamber-1/member-544","/chamber-1","/chamber-1/member-544",544,1,544,"Russ Fulcher","Russ",NA,"Fulcher","/chamber-1/member-544","ID",1,"Republican",2019,2020
"545","/chamber-1/member-545","/chamber-1","/chamber-1/member-545",545,1,545,"Richard Fulton","Richard","","Fulton","/chamber-1/member-545","TN",5,"Democratic",1963,1975
"546","/chamber-1/member-546","/chamber-1","/chamber-1/member-546",546,1,546,"David Funderburk","David","","Funderburk","/chamber-1/member-546","NC",2,"Republican",1995,1997
"547","/chamber-1/member-547","/chamber-1","/chamber-1/member-547",547,1,547,"Don Fuqua","Don","","Fuqua","/chamber-1/member-547","FL",2,"Democratic",1963,1987
"548","/chamber-1/member-548","/chamber-1","/chamber-1/member-548",548,1,548,"Elizabeth Furse","Elizabeth","","Furse","/chamber-1/member-548","OR",1,"Democratic",1993,1999
"549","/chamber-1/member-549","/chamber-1","/chamber-1/member-549",549,1,549,"Jaime Fuster","Jaime","","Fuster","/chamber-1/member-549","PR",0,"Democratic",1985,1992
"550","/chamber-1/member-550","/chamber-1","/chamber-1/member-550",550,1,550,"Tulsi Gabbard","Tulsi",NA,"Gabbard","/chamber-1/member-550","HI",2,"Democratic",2013,2020
"551","/chamber-1/member-551","/chamber-1","/chamber-1/member-551",551,1,551,"Matt Gaetz","Matt",NA,"Gaetz","/chamber-1/member-551","FL",1,"Republican",2017,2020
"552","/chamber-1/member-552","/chamber-1","/chamber-1/member-552",552,1,552,"Mike Gallagher","Mike",NA,"Gallagher","/chamber-1/member-552","WI",8,"Republican",2017,2020
"553","/chamber-1/member-553","/chamber-1","/chamber-1/member-553",553,1,553,"Elton Gallegly","Elton","","Gallegly","/chamber-1/member-553","CA",24,"Republican",1987,2013
"554","/chamber-1/member-554","/chamber-1","/chamber-1/member-554",554,1,554,"Pete Gallego","Pete","","Gallego","/chamber-1/member-554","TX",23,"Democratic",2013,2015
"555","/chamber-1/member-555","/chamber-1","/chamber-1/member-555",555,1,555,"Ruben Gallego","Ruben",NA,"Gallego","/chamber-1/member-555","AZ",7,"Democratic",2015,2020
"556","/chamber-1/member-556","/chamber-1","/chamber-1/member-556",556,1,556,"Dean Gallo","Dean","","Gallo","/chamber-1/member-556","NJ",11,"Republican",1985,1994
"557","/chamber-1/member-557","/chamber-1","/chamber-1/member-557",557,1,557,"Robert Gammage","Robert","","Gammage","/chamber-1/member-557","TX",22,"Democratic",1977,1979
"558","/chamber-1/member-558","/chamber-1","/chamber-1/member-558",558,1,558,"Greg Ganske","Greg","","Ganske","/chamber-1/member-558","IA",4,"Republican",1995,2003
"559","/chamber-1/member-559","/chamber-1","/chamber-1/member-559",559,1,559,"John Garamendi","John",NA,"Garamendi","/chamber-1/member-559","CA",3,"Democratic",2009,2020
"560","/chamber-1/member-560","/chamber-1","/chamber-1/member-560",560,1,560,"Jesus G. Garcia","Jesus","G.","Garcia","/chamber-1/member-560","IL",4,"Democratic",2019,2020
"561","/chamber-1/member-561","/chamber-1","/chamber-1/member-561",561,1,561,"Joe Garcia","Joe","","Garcia","/chamber-1/member-561","FL",26,"Democratic",2013,2015
"562","/chamber-1/member-562","/chamber-1","/chamber-1/member-562",562,1,562,"Robert Garcia","Robert","","Garcia","/chamber-1/member-562","NY",18,"Democratic",1978,1990
"563","/chamber-1/member-563","/chamber-1","/chamber-1/member-563",563,1,563,"Sylvia R. Garcia","Sylvia","R.","Garcia","/chamber-1/member-563","TX",29,"Democratic",2019,2020
"564","/chamber-1/member-564","/chamber-1","/chamber-1/member-564",564,1,564,"Scott Garrett","Scott","","Garrett","/chamber-1/member-564","NJ",5,"Republican",2003,2017
"565","/chamber-1/member-565","/chamber-1","/chamber-1/member-565",565,1,565,"Thomas A. Garrett","Thomas","A.","Garrett","/chamber-1/member-565","VA",5,"Republican",2017,2019
"566","/chamber-1/member-566","/chamber-1","/chamber-1/member-566",566,1,566,"Joseph M. Gaydos","Joseph","M.","Gaydos","/chamber-1/member-566","PA",20,"Democratic",1968,1993
"567","/chamber-1/member-567","/chamber-1","/chamber-1/member-567",567,1,567,"Sam Gejdenson","Sam","","Gejdenson","/chamber-1/member-567","CT",2,"Democratic",1981,2001
"568","/chamber-1/member-568","/chamber-1","/chamber-1/member-568",568,1,568,"George Gekas","George","","Gekas","/chamber-1/member-568","PA",17,"Republican",1983,2003
"569","/chamber-1/member-569","/chamber-1","/chamber-1/member-569",569,1,569,"Jim Gerlach","Jim","","Gerlach","/chamber-1/member-569","PA",6,"Republican",2003,2015
"570","/chamber-1/member-570","/chamber-1","/chamber-1/member-570",570,1,570,"Thomas S. Gettys","Thomas","S.","Gettys","/chamber-1/member-570","SC",5,"Democratic",1964,1974
"571","/chamber-1/member-571","/chamber-1","/chamber-1/member-571",571,1,571,"Robert Giaimo","Robert","","Giaimo","/chamber-1/member-571","CT",3,"Democratic",1959,1981
"572","/chamber-1/member-572","/chamber-1","/chamber-1/member-572",572,1,572,"Greg Gianforte","Greg",NA,"Gianforte","/chamber-1/member-572","MT",NA,"Republican",2017,2020
"573","/chamber-1/member-573","/chamber-1","/chamber-1/member-573",573,1,573,"Sam Gibbons","Sam","","Gibbons","/chamber-1/member-573","FL",11,"Democratic",1963,1997
"574","/chamber-1/member-574","/chamber-1","/chamber-1/member-574",574,1,574,"Bob Gibbs","Bob",NA,"Gibbs","/chamber-1/member-574","OH",7,"Republican",2011,2020
"575","/chamber-1/member-575","/chamber-1","/chamber-1/member-575",575,1,575,"Gabrielle Giffords","Gabrielle","","Giffords","/chamber-1/member-575","AZ",8,"Democratic",2007,2012
"576","/chamber-1/member-576","/chamber-1","/chamber-1/member-576",576,1,576,"Wayne Gilchrest","Wayne","","Gilchrest","/chamber-1/member-576","MD",1,"Republican",1991,2009
"577","/chamber-1/member-577","/chamber-1","/chamber-1/member-577",577,1,577,"Paul Gillmor","Paul","","Gillmor","/chamber-1/member-577","OH",5,"Republican",1989,2007
"578","/chamber-1/member-578","/chamber-1","/chamber-1/member-578",578,1,578,"Benjamin A. Gilman","Benjamin","A.","Gilman","/chamber-1/member-578","NY",20,"Republican",1973,2003
