"","observation_path","parliament_path","chamber_path","member_path","observation_number","parliament_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"3872","/parliament-99/chamber-1/member-144","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-144",3872,99,1,144,"Sherwood Boehlert","Sherwood","","Boehlert","/chamber-1/member-144","NY",24,"Republican",1983,2007
"3873","/parliament-99/chamber-1/member-146","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-146",3873,99,1,146,"Edward Boland","Edward","","Boland","/chamber-1/member-146","MA",2,"Democratic",1953,1989
"3874","/parliament-99/chamber-1/member-150","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-150",3874,99,1,150,"David E. Bonior","David","E.","Bonior","/chamber-1/member-150","MI",10,"Democratic",1977,2003
"3875","/parliament-99/chamber-1/member-151","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-151",3875,99,1,151,"Don Bonker","Don","","Bonker","/chamber-1/member-151","WA",3,"Democratic",1975,1989
"3876","/parliament-99/chamber-1/member-155","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-155",3876,99,1,155,"Douglas H. Bosco","Douglas","H.","Bosco","/chamber-1/member-155","CA",1,"Democratic",1983,1991
"3877","/parliament-99/chamber-1/member-179","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-179",3877,99,1,179,"Jack Brooks","Jack","","Brooks","/chamber-1/member-179","TX",9,"Democratic",1953,1995
"3878","/parliament-99/chamber-1/member-182","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-182",3878,99,1,182,"William Broomfield","William","","Broomfield","/chamber-1/member-182","MI",18,"Republican",1957,1993
"3879","/parliament-99/chamber-1/member-191","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-191",3879,99,1,191,"Terry L. Bruce","Terry","L.","Bruce","/chamber-1/member-191","IL",19,"Democratic",1985,1993
"3880","/parliament-99/chamber-1/member-193","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-193",3880,99,1,193,"John Wiley Bryant","John","Wiley","Bryant","/chamber-1/member-193","TX",5,"Democratic",1983,1997
"3881","/parliament-99/chamber-1/member-208","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-208",3881,99,1,208,"Dan Burton","Dan","","Burton","/chamber-1/member-208","IN",5,"Republican",1983,2013
"3882","/parliament-99/chamber-1/member-211","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-211",3882,99,1,211,"Sala Burton","Sala","","Burton","/chamber-1/member-211","CA",5,"Democratic",1983,1987
"3883","/parliament-99/chamber-1/member-212","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-212",3883,99,1,212,"Albert Bustamante","Albert","","Bustamante","/chamber-1/member-212","TX",23,"Democratic",1985,1993
"3884","/parliament-99/chamber-1/member-217","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-217",3884,99,1,217,"Beverly Byron","Beverly","","Byron","/chamber-1/member-217","MD",6,"Democratic",1979,1993
"3885","/parliament-99/chamber-1/member-238","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-238",3885,99,1,238,"William Carney","William","","Carney","/chamber-1/member-238","NY",1,"Republican",1979,1987
"3886","/parliament-99/chamber-1/member-257","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-257",3886,99,1,257,"Jim Chapman","Jim","","Chapman","/chamber-1/member-257","TX",1,"Democratic",1985,1997
"3887","/parliament-99/chamber-1/member-258","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-258",3887,99,1,258,"Eugene A. Chappie","Eugene","A.","Chappie","/chamber-1/member-258","CA",2,"Republican",1981,1987
"3888","/parliament-99/chamber-1/member-275","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-275",3888,99,1,275,"James M. Clarke","James","M.","Clarke","/chamber-1/member-275","NC",11,"Democratic",1983,1985
"3889","/parliament-99/chamber-1/member-285","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-285",3889,99,1,285,"Howard Coble","Howard","","Coble","/chamber-1/member-285","NC",6,"Republican",1985,2015
"3890","/parliament-99/chamber-1/member-290","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-290",3890,99,1,290,"Earl Thomas Coleman","Earl","Thomas","Coleman","/chamber-1/member-290","MO",6,"Republican",1977,1993
"3891","/parliament-99/chamber-1/member-291","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-291",3891,99,1,291,"Ronald D. Coleman","Ronald","D.","Coleman","/chamber-1/member-291","TX",16,"Democratic",1983,1997
"3892","/parliament-99/chamber-1/member-294","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-294",3892,99,1,294,"Cardiss Collins","Cardiss","","Collins","/chamber-1/member-294","IL",7,"Democratic",1973,1997
"3893","/parliament-99/chamber-1/member-299","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-299",3893,99,1,299,"Larry Combest","Larry","","Combest","/chamber-1/member-299","TX",19,"Republican",1985,2003
"3894","/parliament-99/chamber-1/member-302","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-302",3894,99,1,302,"Barber Conable","Barber","","Conable","/chamber-1/member-302","NY",30,"Republican",1965,1985
"3895","/parliament-99/chamber-1/member-307","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-307",3895,99,1,307,"Silvio O. Conte","Silvio","O.","Conte","/chamber-1/member-307","MA",1,"Republican",1959,1991
"3896","/parliament-99/chamber-1/member-308","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-308",3896,99,1,308,"John Conyers","John",NA,"Conyers","/chamber-1/member-308","MI",13,"Democratic",1965,2017
"3897","/parliament-99/chamber-1/member-313","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-313",3897,99,1,313,"Jim Cooper","Jim",NA,"Cooper","/chamber-1/member-313","TN",5,"Democratic",1983,2020
"3898","/parliament-99/chamber-1/member-324","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-324",3898,99,1,324,"William J. Coyne","William","J.","Coyne","/chamber-1/member-324","PA",14,"Democratic",1981,2003
"3899","/parliament-99/chamber-1/member-335","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-335",3899,99,1,335,"George W. Crockett","George","W.","Crockett","/chamber-1/member-335","MI",13,"Democratic",1980,1991
"3900","/parliament-99/chamber-1/member-351","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-351",3900,99,1,351,"George Darden","George","","Darden","/chamber-1/member-351","GA",7,"Democratic",1983,1995
"3901","/parliament-99/chamber-1/member-366","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-366",3901,99,1,366,"Robert William Davis","Robert","William","Davis","/chamber-1/member-366","MI",2,"Republican",1979,1993
"3902","/parliament-99/chamber-1/member-367","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-367",3902,99,1,367,"Robert William Davis","Robert","William","Davis","/chamber-1/member-367","MI",6,"Republican",1979,1993
"3903","/parliament-99/chamber-1/member-368","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-368",3903,99,1,368,"Robert William Davis","Robert","William","Davis","/chamber-1/member-368","MI",11,"Republican",1979,1993
"3904","/parliament-99/chamber-1/member-369","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-369",3904,99,1,369,"Robert William Davis","Robert","William","Davis","/chamber-1/member-369","MI",1,"Republican",1979,1993
"3905","/parliament-99/chamber-1/member-400","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-400",3905,99,1,400,"Butler Derrick","Butler","","Derrick","/chamber-1/member-400","SC",3,"Democratic",1975,1995
"3906","/parliament-99/chamber-1/member-410","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-410",3906,99,1,410,"William Louis Dickinson","William","Louis","Dickinson","/chamber-1/member-410","AL",2,"Republican",1965,1993
"3907","/parliament-99/chamber-1/member-413","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-413",3907,99,1,413,"John Dingell","John","","Dingell","/chamber-1/member-413","MI",12,"Democratic",1955,2015
"3908","/parliament-99/chamber-1/member-414","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-414",3908,99,1,414,"John Dingell","John","","Dingell","/chamber-1/member-414","MI",15,"Democratic",1955,2015
"3909","/parliament-99/chamber-1/member-415","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-415",3909,99,1,415,"Joseph J. DioGuardi","Joseph","J.","DioGuardi","/chamber-1/member-415","NY",20,"Republican",1985,1989
"3910","/parliament-99/chamber-1/member-416","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-416",3910,99,1,416,"Julian C. Dixon","Julian","C.","Dixon","/chamber-1/member-416","CA",32,"Democratic",1979,2000
"3911","/parliament-99/chamber-1/member-419","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-419",3911,99,1,419,"Brian J. Donnelly","Brian","J.","Donnelly","/chamber-1/member-419","MA",11,"Democratic",1979,1993
"3912","/parliament-99/chamber-1/member-426","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-426",3912,99,1,426,"Thomas J. Downey","Thomas","J.","Downey","/chamber-1/member-426","NY",2,"Democratic",1975,1993
"3913","/parliament-99/chamber-1/member-430","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-430",3913,99,1,430,"David Dreier","David","","Dreier","/chamber-1/member-430","CA",26,"Republican",1981,2013
"3914","/parliament-99/chamber-1/member-441","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-441",3914,99,1,441,"Bernard J. Dwyer","Bernard","J.","Dwyer","/chamber-1/member-441","NJ",6,"Democratic",1981,1993
"3915","/parliament-99/chamber-1/member-442","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-442",3915,99,1,442,"Mervyn M. Dymally","Mervyn","M.","Dymally","/chamber-1/member-442","CA",31,"Democratic",1981,1993
"3916","/parliament-99/chamber-1/member-443","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-443",3916,99,1,443,"Joseph D. Early","Joseph","D.","Early","/chamber-1/member-443","MA",3,"Democratic",1975,1993
"3917","/parliament-99/chamber-1/member-444","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-444",3917,99,1,444,"Dennis E. Eckart","Dennis","E.","Eckart","/chamber-1/member-444","OH",11,"Democratic",1981,1993
"3918","/parliament-99/chamber-1/member-445","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-445",3918,99,1,445,"Fred J. Eckert","Fred","J.","Eckert","/chamber-1/member-445","NY",30,"Republican",1985,1987
"3919","/parliament-99/chamber-1/member-446","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-446",3919,99,1,446,"Robert W. Edgar","Robert","W.","Edgar","/chamber-1/member-446","PA",7,"Democratic",1975,1987
"3920","/parliament-99/chamber-1/member-447","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-447",3920,99,1,447,"Don Edwards","Don","","Edwards","/chamber-1/member-447","CA",11,"Democratic",1963,1995
"3921","/parliament-99/chamber-1/member-458","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-458",3921,99,1,458,"Glenn English","Glenn","","English","/chamber-1/member-458","OK",6,"Democratic",1975,1994
"3922","/parliament-99/chamber-1/member-462","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-462",3922,99,1,462,"Ben Erdreich","Ben","","Erdreich","/chamber-1/member-462","AL",6,"Democratic",1983,1993
"3923","/parliament-99/chamber-1/member-463","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-463",3923,99,1,463,"John N. Erlenborn","John","N.","Erlenborn","/chamber-1/member-463","IL",13,"Republican",1965,1985
"3924","/parliament-99/chamber-1/member-479","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-479",3924,99,1,479,"Lane Evans","Lane","","Evans","/chamber-1/member-479","IL",17,"Democratic",1983,2007
"3925","/parliament-99/chamber-1/member-489","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-489",3925,99,1,489,"Dante Fascell","Dante","","Fascell","/chamber-1/member-489","FL",19,"Democratic",1955,1993
"3926","/parliament-99/chamber-1/member-492","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-492",3926,99,1,492,"Walter E. Fauntroy","Walter","E.","Fauntroy","/chamber-1/member-492","DC",0,"Democratic",1971,1991
"3927","/parliament-99/chamber-1/member-493","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-493",3927,99,1,493,"Harris W. Fawell","Harris","W.","Fawell","/chamber-1/member-493","IL",13,"Republican",1985,1999
"3928","/parliament-99/chamber-1/member-497","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-497",3928,99,1,497,"Geraldine Ferraro","Geraldine","","Ferraro","/chamber-1/member-497","NY",9,"Democratic",1979,1985
"3929","/parliament-99/chamber-1/member-498","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-498",3929,99,1,498,"Bobbi Fiedler","Bobbi","","Fiedler","/chamber-1/member-498","CA",21,"Republican",1981,1987
"3930","/parliament-99/chamber-1/member-500","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-500",3930,99,1,500,"Jack Fields","Jack","","Fields","/chamber-1/member-500","TX",8,"Republican",1981,1997
"3931","/parliament-99/chamber-1/member-514","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-514",3931,99,1,514,"Ronnie Flippo","Ronnie","","Flippo","/chamber-1/member-514","AL",5,"Democratic",1977,1991
"3932","/parliament-99/chamber-1/member-517","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-517",3932,99,1,517,"James Florio","James","","Florio","/chamber-1/member-517","NJ",1,"Democratic",1975,1990
"3933","/parliament-99/chamber-1/member-520","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-520",3933,99,1,520,"Thomas M. Foglietta","Thomas","M.","Foglietta","/chamber-1/member-520","PA",1,"Independent",1983,1997
"3934","/parliament-99/chamber-1/member-524","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-524",3934,99,1,524,"William David Ford","William","David","Ford","/chamber-1/member-524","MI",18,"Democratic",1965,1995
"3935","/parliament-99/chamber-1/member-525","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-525",3935,99,1,525,"William David Ford","William","David","Ford","/chamber-1/member-525","MI",13,"Democratic",1965,1995
"3936","/parliament-99/chamber-1/member-526","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-526",3936,99,1,526,"Edwin B. Forsythe","Edwin","B.","Forsythe","/chamber-1/member-526","NJ",13,"Republican",1970,1984
"3937","/parliament-99/chamber-1/member-534","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-534",3937,99,1,534,"Barney Frank","Barney","","Frank","/chamber-1/member-534","MA",4,"Democratic",1981,2013
"3938","/parliament-99/chamber-1/member-547","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-547",3938,99,1,547,"Don Fuqua","Don","","Fuqua","/chamber-1/member-547","FL",2,"Democratic",1963,1987
"3939","/parliament-99/chamber-1/member-549","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-549",3939,99,1,549,"Jaime Fuster","Jaime","","Fuster","/chamber-1/member-549","PR",0,"Democratic",1985,1992
"3940","/parliament-99/chamber-1/member-556","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-556",3940,99,1,556,"Dean Gallo","Dean","","Gallo","/chamber-1/member-556","NJ",11,"Republican",1985,1994
"3941","/parliament-99/chamber-1/member-562","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-562",3941,99,1,562,"Robert Garcia","Robert","","Garcia","/chamber-1/member-562","NY",18,"Democratic",1978,1990
"3942","/parliament-99/chamber-1/member-566","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-566",3942,99,1,566,"Joseph M. Gaydos","Joseph","M.","Gaydos","/chamber-1/member-566","PA",20,"Democratic",1968,1993
"3943","/parliament-99/chamber-1/member-567","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-567",3943,99,1,567,"Sam Gejdenson","Sam","","Gejdenson","/chamber-1/member-567","CT",2,"Democratic",1981,2001
"3944","/parliament-99/chamber-1/member-568","/parliament-99","/parliament-99/chamber-1","/parliament-99/chamber-1/member-568",3944,99,1,568,"George Gekas","George","","Gekas","/chamber-1/member-568","PA",17,"Republican",1983,2003
